"","gene_hgnc","gene","logFC","logCPM","F","PValue","FDR","rank"
"9423","S100A13","S100A13",-0.206557096715256,1.80783331309793,3.10632732261067,0.189936072318374,0.552641337378635,-0.721392547000238
"4603","HRAS","HRAS",-0.124146441773302,2.7222616302575,1.76941299075062,0.189950743838626,0.552641337378635,-0.721359001428144
"10370","SP2","SP2",-0.067977179678651,5.27559876240548,1.74496221441348,0.19001710506436,0.552641337378635,-0.721207302727715
"10129","SMURF1","SMURF1",-0.0932820764898187,3.70155701504839,1.74447548680687,0.190078289322706,0.552641337378635,-0.72106748526925
"4164","GPRASP1","GPRASP1",-0.0981381585472232,4.79045737853879,1.74247078655083,0.190330536621791,0.552879097983541,-0.72049152793781
"6283","MASTL","MASTL",-0.0769901596006266,5.19516555542473,1.7417393531669,0.190422669963125,0.552980784266874,-0.720281349786558
"7581","OXNAD1","OXNAD1",-0.0676110821357114,7.56017686961222,1.7415110361238,0.190451440204986,0.552980784266874,-0.720215738830217
"830","ATP2A2","ATP2A2",-0.0960972565419084,3.82007905069893,1.7403218040539,0.190601378583265,0.553170399185838,-0.719873962517526
"9057","RILPL2","RILPL2",-0.0740443101182157,6.71507071412251,1.73914287825848,0.190750155432905,0.553266559442413,-0.719535099487759
"7089","NDUFAF7","C2orf56",-0.0608754940160297,4.57903512141057,1.73897445161576,0.190771421580131,0.553266559442413,-0.719486684032603
"2366","CTDNEP1","CTDNEP1",-0.101574892032389,3.97085483433066,1.73817651771399,0.190872209696377,0.553337469584604,-0.719257298709975
"5885","LOC440944","LOC440944",-0.0575299961048779,4.91368262901554,1.73605424313208,0.191140583963498,0.553595450151856,-0.71864709148967
"12880","ZNF800","ZNF800",-0.0552803022087505,7.54999464514391,1.73519112256402,0.19124985845618,0.553595450151856,-0.718398877595118
"6424","METTL1","METTL1",-0.117406991911937,2.92635295974929,1.73511176124814,0.191259909626194,0.553595450151856,-0.718376053771837
"2888","DTHD1","DTHD1",-0.206044515266811,1.96812090165043,1.73192223558674,0.191664383605475,0.554118130337976,-0.717458583213246
"4204","GRM2","GRM2",-0.297694487785825,1.38498787796568,3.13337923844114,0.191769037836735,0.554118130337976,-0.71722151073218
"9505","SCARF2","SCARF2",-0.181798527146999,1.9728395722513,2.61817723956152,0.191801851829674,0.554118130337976,-0.717147204070848
"3301","EVI5L","EVI5L",-0.237595162499383,1.60013170261749,4.85058357423148,0.192176325728271,0.554473287511431,-0.716300114268131
"8907","RBMS1","RBMS1",-0.0581032401158346,7.09612914499568,1.72788141345558,0.192178268802897,0.554473287511431,-0.716295723184481
"2455","CYLD","CYLD",-0.0407076310172591,9.05673506692268,1.72552177674127,0.19247910673706,0.554772595356561,-0.715616405486701
"9684","SETX","SETX",-0.0824297932735878,7.40504719398909,1.72131725106463,0.193016540045611,0.555827652388838,-0.714405473672248
"12191","WNT7A","WNT7A",-0.119879029403679,4.9383835927689,1.71889035116248,0.193327562333686,0.556121574039774,-0.713706225039706
"8723","RAB34","RAB34",-0.164543288003399,2.4207095726801,1.71884838903408,0.193332945264733,0.556121574039774,-0.713694132895798
"11257","TMEM39A","TMEM39A",-0.101863755768433,5.12662860363217,1.71778553335171,0.19346934841236,0.556267255530484,-0.713387831005906
"8049","PLAGL1","PLAGL1",-0.167008993992636,2.13949009940767,2.3274624899861,0.193963109941004,0.557170789623016,-0.712280861165148
"5194","KIT","KIT",-0.273311837250436,1.40849106346197,1.78629144228559,0.194062052592744,0.557170789623016,-0.71205937940182
"6549","MIR5047","MIR5047",-0.0875984504774434,4.78015918927574,1.71251485056399,0.194147458102681,0.557170789623016,-0.711868291129811
"6820","MTHFD2","MTHFD2",-0.078206357105772,5.90879944784675,1.70956740376146,0.194527896760322,0.557476748707353,-0.711018108783986
"5051","KBTBD3","KBTBD3",-0.0743912181407854,4.37732501523924,1.70926388887419,0.194567122851648,0.557476748707353,-0.710930543154982
"2379","CTPS1","CTPS",-0.0857907245896012,4.86687309604132,1.70922080124181,0.194572692233684,0.557476748707353,-0.710918111880708
"11328","TNFRSF13C","TNFRSF13C",-0.282409252962474,1.37405647419389,3.19300709550761,0.194869566725394,0.557820584538512,-0.710255980457752
"7137","NEK3","NEK3",-0.097990561475621,3.46228591536516,1.70596309784335,0.194994322063051,0.558012276837751,-0.70997803444562
"283","AGPAT5","AGPAT5",-0.0610949108777854,4.92593095290927,1.69943749189026,0.195842169489801,0.559493605987929,-0.708093788503945
"8696","RAB11FIP3","RAB11FIP3",-0.224043580725884,1.67410323885625,4.17977061256082,0.196019307269226,0.559506814786286,-0.707701149931676
"3475","FAM76B","FAM76B",-0.0911099344863437,5.35874011694705,1.69679618214021,0.196186589466926,0.559685415173196,-0.707330682580767
"3587","FCER1G","FCER1G",-0.170654335972161,2.80041014791771,1.69660684902918,0.19621130565079,0.559685415173196,-0.707275972285869
"3211","EPOR","EPOR",-0.0905666798580955,3.50576230572536,2.39554456891839,0.196493041377127,0.55999150146769,-0.706652825161467
"12928","ZNRF1","ZNRF1",-0.146450185424775,2.67135169253246,1.69435845535217,0.196505101661349,0.55999150146769,-0.706626169997913
"4305","H2AC12","HIST1H2AH",-0.259747327747824,1.46869970331461,3.44995695498638,0.196688732277362,0.560221114711298,-0.706220518829673
"7779","PDIA3","PDIA3",-0.0428273561859891,7.3901371362998,1.69166473934042,0.196857776454653,0.560420437556773,-0.70584742463988
"2569","DDX1","DDX1",-0.0511819666548686,6.5268499689721,1.6898362915042,0.197097594823578,0.560857007599533,-0.705318675371605
"3197","EPC2","EPC2",-0.0689811750667538,5.39136516821522,1.68816889700556,0.197316592446483,0.561110949979883,-0.704836393181858
"1657","CD200","CD200",-0.183003442142849,2.58274381046554,1.6843356336443,0.197821156486586,0.561962375067026,-0.703727263527319
"2820","DOCK10","DOCK10",-0.0600697021978212,7.8895579885728,1.68427809996763,0.197828741203024,0.561962375067026,-0.703710612440006
"8918","RC3H2","RC3H2",-0.0744619593535584,5.78134930893219,1.68359194808321,0.197919223902046,0.561962375067026,-0.703512020704646
"12551","ZNF26","ZNF26",-0.0611689186879781,5.10852819921147,1.68182528067884,0.198152420689125,0.562501390284467,-0.703000617826346
"9577","SEC22C","SEC22C",-0.04625263703709,6.17098025796627,1.68089447725244,0.198275416528473,0.562668344194988,-0.702731129102168
"589","AREL1","KIAA0317",-0.0491127949576273,5.30233776225507,1.67996010340782,0.198398975570669,0.562668344194988,-0.702460574647335
"12889","ZNF823","ZNF823",-0.158411285436904,2.45390383623583,1.67752160492398,0.198721867970712,0.562800855328978,-0.701754339148644
"6267","MARCHF7","MARCH7",-0.0635979316211717,7.63749493103035,1.67661334561202,0.198842294518672,0.562800855328978,-0.701491234010969
"2402","CUL3","CUL3",-0.0801849155086183,5.77721692951149,1.67474925455811,0.199089727607764,0.562800855328978,-0.700951147598683
"10179","SNORA28","SNORA28",-0.204068345505572,1.8232967782896,2.37424457300034,0.199093072436766,0.562800855328978,-0.700943851247468
"7323","NPIPA1","NPIP",-0.0930246876861643,3.40559660182023,2.44562646629904,0.199125562781161,0.562800855328978,-0.700872983758759
"5418","LIN52","LIN52",-0.0800136062898722,3.74638337640269,1.77474275430037,0.199938032309893,0.564359253486918,-0.699104586315781
"10556","ST8SIA6","ST8SIA6",-0.277901287543922,1.37454538207363,2.96358646025085,0.200220629467438,0.564570906265667,-0.698491177594442
"11748","U2AF2","U2AF2",-0.0812791203038699,3.9547776457985,1.66390727588065,0.200536148506653,0.564907505364975,-0.697807330365847
"4777","IKZF4","IKZF4",-0.115336954568217,3.10382598978172,1.66341507673261,0.200602109156438,0.564907505364975,-0.697664505063422
"3005","EEF2","EEF2",-0.0449533713496354,10.4440603968272,1.66296690261524,0.200662192424205,0.564907505364975,-0.697534446985801
"8892","RBM39","RBM39",-0.0610618282785615,8.6322885374517,1.66291859104819,0.200668670466886,0.564907505364975,-0.697520426742403
"12544","ZNF251","ZNF251",-0.0994215830163993,3.18410315434595,1.94203164590839,0.200872452189056,0.564907505364975,-0.697079618665443
"10204","SNORA70G","SNORA70G",-0.125596920552286,2.99493765805687,1.66087010266072,0.20094357957484,0.564985058046033,-0.696925865559351
"2039","CLDN12","CLDN12",-0.250959393539753,1.52046612099101,2.06446131682858,0.201273367442887,0.565789684904999,-0.696213687296107
"1054","BIN3-IT1","FLJ14107",-0.137513454177483,2.53205546746956,2.40180901908713,0.201483485192264,0.566134990989657,-0.695760545472269
"4865","INPP5K","INPP5K",-0.0542305660185738,6.79050896184307,1.65320380681939,0.20197639912518,0.567241489207162,-0.694699374753959
"75","ABL1","ABL1",-0.0747516683227565,3.88905224395749,1.77263852689736,0.202052179266653,0.567241489207162,-0.694536461042278
"202","ADCY3","ADCY3",-0.111828496318345,2.92650055470753,1.65188508145476,0.202154698636368,0.567283777938482,-0.694316160003656
"1769","CDK2AP1","CDK2AP1",-0.136858596100916,2.44008786051216,1.649062443067,0.202536968173708,0.568233583070397,-0.693495695370164
"8329","PPP1R2C","PPP1R2P9",-0.395497938208727,1.64187337138153,1.64710321256809,0.202802814124966,0.568743312007865,-0.692926022955739
"6325","MCF2L2","MCF2L2",-0.097547254396862,3.82582042350558,1.64478346599086,0.203118117277681,0.56913050435086,-0.692251337635041
"9605","SELENON","SEPN1",-0.0951049718895329,3.25540204790537,1.64477049131941,0.203119882459299,0.56913050435086,-0.692247563450269
"1386","CALHM6","FAM26F",-0.218564095327482,3.10293040401923,1.64348806866183,0.20329444432424,0.569496615464989,-0.691874489695922
"2254","CPNE2","CPNE2",-0.138164940886811,2.85978776986634,1.64276003273556,0.203393623494212,0.569528486421414,-0.691662666578891
"2916","DUSP28","DUSP28",-0.0675789579911876,4.29059036015021,1.63879197695103,0.203935203123138,0.570183489249239,-0.69050780020272
"11445","TRA2B","TRA2B",-0.0433276925639376,7.27560314452332,1.6376110107361,0.204096719946528,0.570389217549831,-0.690163974806564
"12778","ZNF629","ZNF629",-0.203199587339621,1.76586813791772,1.95783353819143,0.204147103218894,0.570407144100519,-0.690056778194941
"4470","HFE","HFE",-0.218198993376156,1.79588342420421,1.63446046713186,0.204528358320208,0.570612127416787,-0.689246467567975
"5479","LLPH","LLPH",-0.0540664987600541,6.10172487494439,1.63266760315515,0.204774476071376,0.570925275048417,-0.688724176564189
"10603","STK24","STK24",-0.0717447939746485,5.87568863064073,1.63245614558493,0.204803527539658,0.570925275048417,-0.688662567335784
"10210","SNORA80B","SNORA80B",-0.260741438669034,1.48864437570703,4.24030887026409,0.20481663686698,0.570925275048417,-0.68863476934626
"7225","NISCH","NISCH",-0.0555307363563204,5.62931486923749,1.63076360599325,0.2050362378487,0.571169232040194,-0.688169375495971
"5541","LOC100130557","LOC100130557",-0.123982681549153,3.62218095151128,1.63041135220135,0.205084709625968,0.571181609698944,-0.688066717850108
"12802","ZNF680","ZNF680",-0.0903175080669213,4.44995584354183,1.62928073048856,0.205240381161537,0.57136984223361,-0.687737187467254
"7453","NUP35","NUP35",-0.0704124600495588,4.43463819099244,1.6268664113401,0.205573274448216,0.571805765312331,-0.687033346457409
"12579","ZNF300","ZNF300",-0.181203245400281,2.00295753400418,1.88900190864691,0.205903767210992,0.572373502034891,-0.686335707466577
"1266","C1orf54","C1orf54",-0.120434275488103,2.77796648571823,2.72665250480611,0.206146375113835,0.572729279001252,-0.685824297447149
"11112","TMC4","TMC4",-0.220871092554601,1.6643265882695,2.72206530335617,0.206257728236678,0.572841175379652,-0.685589769965119
"6142","MACO1","TMEM57",-0.077897285352162,4.47376604722903,1.62162089516707,0.20629877217095,0.572841175379652,-0.685503356810988
"11045","TIMM10B","FXC1",-0.0558708258700631,6.1164456158034,1.62023305282989,0.206491234845975,0.573161685394025,-0.685098378578125
"8006","PIP4P1","TMEM55B",-0.104294008204834,5.90297286946921,1.62015143208435,0.206502560512732,0.573161685394025,-0.685074558972925
"11086","TLN1","TLN1",-0.070622254512222,6.62150076908279,1.61803065944474,0.206797099284029,0.573488407227813,-0.684455557327491
"1280","C20orf96","C20orf96",-0.189538136648774,1.89244788048442,2.47528727949886,0.206915513697897,0.57350283094362,-0.68420694644974
"10570","STAP2","STAP2",-0.244295117698549,1.54531637066873,3.29251772304438,0.207110617057634,0.573744615649943,-0.683797637410952
"5617","LOC100288123","LOC100288123",-0.228823832251409,1.65079016623978,3.16613386406662,0.20726527101719,0.574050461337748,-0.683473461384829
"1523","CCDC138","CCDC138",-0.111921531315071,3.27277499071033,1.61420996185237,0.207328999917413,0.574079972860173,-0.683339947191013
"4353","HABP4","HABP4",-0.114572318593151,3.78227775154726,1.61393813114207,0.207366905438994,0.574079972860173,-0.683260553308943
"1598","CCNB2","CCNB2",-0.205440808153576,1.95394393506375,1.61332141812152,0.207452933998959,0.574079972860173,-0.683080418581226
"2986","EDC4","EDC4",-0.0568011131523496,5.62389969920164,1.6122572432812,0.207601482024889,0.574195882705205,-0.68276955047226
"12619","ZNF394","ZNF394",-0.0765228883853056,7.10587117889738,1.61123119897833,0.207744828205508,0.574274936992325,-0.682469779143212
"6958","NAALAD2","NAALAD2",-0.280829870829612,1.4141574156427,3.59282534269797,0.208026932160658,0.574293752326041,-0.681880435558464
"2885","DSTYK","DSTYK",-0.0656618060938334,5.62697872793937,1.60883264515473,0.208080387751431,0.574293752326041,-0.681768851516961
"10216","SNORD102","SNORD102",-0.135909112667358,2.49223962199902,2.57456276967845,0.20886313194381,0.575653826753874,-0.680138213951927
"12738","ZNF580","ZNF580",-0.0826628316374484,3.7900442534604,1.60299429366372,0.208899899301701,0.575653826753874,-0.68006176936735
"6734","MRPS18A","MRPS18A",-0.0680811150846319,5.15505883664391,1.60179675350824,0.209068472789736,0.575707275416259,-0.679711453197484
"5403","LILRA5","LILRA5",-0.242322517128527,1.56169696605311,1.80060450957389,0.209150419258215,0.575707275416259,-0.679541260505551
"12842","ZNF747","ZNF747",-0.0852587039174171,3.49100399575667,2.20954667230855,0.209405407011617,0.575720115848894,-0.679012108688733
"1720","CDC20","CDC20",-0.245864053694397,1.46336620956686,2.64150358996041,0.209421354096271,0.575720115848894,-0.678979036633582
"8295","PPIL4","PPIL4",-0.0730872136774191,6.2827644386373,1.59814758899532,0.209583160825955,0.576042869787101,-0.678643614122239
"1606","CCNF","CCNF",-0.117682787393868,2.73189467917673,1.59768268917778,0.209648840771722,0.576101336863282,-0.67850753463335
"10933","TENT4B","PAPD5",-0.0699607887487334,5.79003264344754,1.59608078711309,0.20987534314401,0.576601615122246,-0.678038580786338
"3274","ESRRA","ESRRA",-0.110998663169782,2.90484733617791,1.98276330395594,0.210562733136396,0.57751169914978,-0.676618490820929
"1813","CEBPA","CEBPA",-0.192998060618969,1.8346095859892,1.82458955010822,0.210774269641446,0.57756845549044,-0.676182406907208
"2098","CMPK1","CMPK1",-0.0478313265648,8.31828620483717,1.58573386750063,0.211345460346535,0.578217405585653,-0.675007076283619
"12314","ZBTB4","ZBTB4",-0.064335546615353,5.22402095162826,1.585667807016,0.211354886093206,0.578217405585653,-0.674987707717672
"9903","SLC25A42","SLC25A42",-0.0971319210208923,3.47221280289367,1.5842275490527,0.211560512999369,0.578414022158233,-0.67456538855925
"10248","SNORD44","SNORD44",-0.188671479054096,1.89105936727196,5.72261894687456,0.211704649344266,0.578592824654525,-0.674269604132751
"12669","ZNF483","ZNF483",-0.0822295811272866,3.67841132513639,1.8570933657985,0.211715111279968,0.578592824654525,-0.674248142871994
"9790","SINHCAF","FAM60A",-0.0427361941841746,6.93489447428139,1.58279684922197,0.211765013591452,0.578607312831068,-0.674145789550838
"10011","SLC4A1AP","SLC4A1AP",-0.0453634074993854,5.76992136958072,1.58231976480117,0.21183325969373,0.578659361993381,-0.674005850803414
"11835","UBTF","UBTF",-0.060766022424416,6.16076783059439,1.58122752820426,0.211989601923967,0.578659361993381,-0.673685440664608
"4647","HSPA9","HSPA9",-0.0686678188522288,8.05126339824516,1.58120807821445,0.211992387244343,0.578659361993381,-0.673679734529439
"861","ATP6V0D1","ATP6V0D1",-0.0502064515513292,6.08629778806133,1.58083564698658,0.212045729459259,0.578659361993381,-0.673570469683662
"7393","NT5DC3","NT5DC3",-0.0769794579046575,3.94401936091083,1.5807494723564,0.212058074295705,0.578659361993381,-0.673545186749141
"790","ATG13","ATG13",-0.042162260519872,6.88851408581778,1.57668533651194,0.212641260524869,0.57965855700549,-0.672352461921601
"6246","MAPK3","MAPK3",-0.0846276497762405,3.77927301292974,1.57060474466352,0.213517410050693,0.580948271935328,-0.670566707146336
"11026","THUMPD3","THUMPD3",-0.0785035826453302,5.09900755979392,1.56972588225059,0.213644404305242,0.581171913829293,-0.67030847757733
"12270","YTHDC1","YTHDC1",-0.0577959794489982,6.875308978435,1.56771367789268,0.213935507635515,0.581476082245031,-0.669717128049422
"2689","DHX40","DHX40",-0.0742987008008413,5.49845288305332,1.56680930558645,0.214066497850719,0.581588413951284,-0.669451295979976
"8828","RARS2","RARS2",-0.0525430227371947,5.90904074169331,1.56624138271058,0.214148805801854,0.58162910963072,-0.669284343098423
"5639","LOC100499177","LOC100499177",-0.0799661888501728,5.23632671239241,1.56079335296088,0.21494031994611,0.5820122668881,-0.667682108996163
"6965","NACC1","NACC1",-0.178977790759467,1.92773130976543,2.89420950338911,0.215449698930137,0.582661860375373,-0.666654108459213
"5926","LOC647979","LOC647979",-0.0720247476346677,7.13967448515381,1.55628189262921,0.215598437267874,0.582826983156604,-0.666354391390674
"7548","OSBPL3","OSBPL3",-0.0473176979803789,6.26518423823238,1.55626703713112,0.215600608353391,0.582826983156604,-0.66635001804862
"6931","MYRF","C11orf9",-0.237670021214825,1.59017045924581,3.41380017698429,0.215786924202664,0.582966215677042,-0.665974875309644
"10014","SLC4A7","SLC4A7",-0.0621267268719389,6.93498512710249,1.5531028009935,0.216063653819259,0.583095849923806,-0.665418283895703
"6154","MAFB","MAFB",-0.223510678643249,1.63041948781802,1.55593746205749,0.216087899286118,0.583095849923806,-0.66536955250782
"2099","CMPK2","CMPK2",-0.174564917478354,4.04957002823921,1.55282345600073,0.216104590028032,0.583095849923806,-0.665336008671243
"6905","MYLIP","MYLIP",-0.0957479387269412,6.65209266886243,1.54735564702833,0.216907751326671,0.584169453593711,-0.663724927938547
"5506","LOC100128071","LOC100128071",-0.197949509539602,1.76250037469442,2.91450052977746,0.217185893555998,0.58479713513947,-0.663168386034117
"11047","TIMM17A","TIMM17A",-0.0839711025081314,5.95924697656726,1.54436843298998,0.217348063525706,0.584890707553617,-0.662844224826016
"9722","SGSM2","SGSM2",-0.0673671208848838,4.39835394007986,1.54263939813429,0.217603415018382,0.585201208753616,-0.662334293201795
"11659","TTC7A","TTC7A",-0.0957879703916874,5.17201490800239,1.53884223159339,0.218165471342526,0.586339477879966,-0.661213983316923
"11057","TIMM9","TIMM9",-0.0469873655984033,5.43401252598945,1.53507966800884,0.218724138507843,0.586989708080731,-0.660103285356192
"8758","RABGGTB","RABGGTB",-0.0642829574732783,5.90011269708474,1.53393859298599,0.218893907790947,0.587134604608527,-0.659766325456248
"6527","MIOS","MIOS",-0.0654294192400143,4.92680108293007,1.53380062257923,0.218914445849111,0.587134604608527,-0.659725579018853
"11467","TRAP1","TRAP1",-0.0693083366098416,5.26555644473231,1.53345008431621,0.218966636914678,0.587134604608527,-0.659622051861457
"10732","SYNE2","SYNE2",-0.0666326489295524,9.26150285251982,1.53308458216367,0.219021071966412,0.587134604608527,-0.659514099778637
"3998","GLI4","GLI4",-0.112770334735523,3.34295248677275,1.53186637749609,0.219202620212638,0.587180588895014,-0.659154258868832
"5006","JCHAIN","IGJ",-0.319696217463646,1.57940614199969,1.53122467391527,0.219298326124378,0.587300872614991,-0.658964683223163
"7209","NIFK","MKI67IP",-0.0458998184788126,5.8068815009814,1.53072975879395,0.219372174045092,0.587300872614991,-0.658818460740654
"5783","LOC254100","LOC254100",-0.172340853504931,1.97326022903257,3.42482558346127,0.219766170812791,0.588020615844975,-0.658039158864531
"3630","FGF9","FGF9",-0.142263926351954,2.95265924735458,1.52794557524622,0.219788172838378,0.588020615844975,-0.657995681381261
"8045","PLAAT3","PLA2G16",-0.114306802964384,3.48480547518488,1.52549846014376,0.220154597620253,0.588763222564614,-0.657272240478105
"12221","XPO4","XPO4",-0.0556363810329314,5.79404043302184,1.52518296530702,0.22020189284541,0.588763222564614,-0.657178952172697
"2730","DLGAP3","DLGAP3",-0.243705031267777,1.47150024034778,4.02008639987589,0.221307344470985,0.590204575870637,-0.655004173012221
"10763","TADA2B","TADA2B",-0.0730049139153933,4.40022878507763,1.51766595957858,0.221332402806648,0.590204575870637,-0.654955001210624
"4460","HERPUD1","HERPUD1",-0.0765906877412308,7.50815040026739,1.51681613839169,0.221460652720981,0.590425205045064,-0.654703424403078
"10613","STK39","STK39",-0.0849149139822115,4.41234142961582,1.51576142475487,0.221619949131139,0.59069655522873,-0.654391149143858
"4494","HIPK3","HIPK3",-0.0621737647528789,5.38289543694324,1.51530779677935,0.221688504595096,0.59069655522873,-0.654256826147362
"11431","TPPP","TPPP",-0.136873616587127,2.76177506390555,1.51308684213072,0.222024522473519,0.591058752515048,-0.653599055338692
"5410","LIMD2","LIMD2",-0.0514863745484175,8.47991051948556,1.51231024291675,0.222142163324568,0.591058752515048,-0.653369003084503
"11212","TMEM203","TMEM203",-0.060820500988321,4.7629501654304,1.51171209575669,0.222232823453749,0.591058752515048,-0.653191796015926
"4431","HEATR6","HEATR6",-0.0776266555740167,4.61837875553347,1.51038793498083,0.222433683982592,0.591421509900357,-0.652799445237159
"11584","TSC22D4","TSC22D4",-0.0899380718081072,4.88614403412145,1.50816185767934,0.222771852081812,0.591499856213829,-0.652139684493886
"11591","TSGA10","TSGA10",-0.10827646449115,3.31954209147548,1.50811472310564,0.222779019138893,0.591499856213829,-0.652125712516529
"10739","SYNJ2","SYNJ2",-0.0599546306409938,4.97091106487999,1.50732179563689,0.222899629861146,0.591541220656941,-0.651890652692464
"5861","LOC400027","LOC400027",-0.0548374883381968,5.71904437347929,1.50694118777867,0.222957551574304,0.591541220656941,-0.651777813507201
"3836","GABPB1-IT1","FLJ10038",-0.0817932746522222,5.93292061737012,1.50426861484505,0.223364784577879,0.591967335137114,-0.650985296166909
"248","AFDN-DT","MLLT4-AS1",-0.212880229740851,1.67027201245269,5.29686418456014,0.223642184306182,0.592104093266142,-0.650446274652102
"12901","ZNF841","ZNF841",-0.0931761072993423,3.59744726777537,1.49916473043422,0.224145001760621,0.592937863027175,-0.649470941080962
"8048","PLAG1","PLAG1",-0.110353429994833,3.80040713472788,1.49907977829103,0.224158016162434,0.592937863027175,-0.649445725623256
"10925","TEDC1","C14orf80",-0.1084090383353,2.88598002751377,1.49695606476085,0.224483661104517,0.592937863027175,-0.648815263348307
"8350","PPP2R5B","PPP2R5B",-0.094122447401352,3.16055461711873,1.58500151850414,0.224498255684428,0.592937863027175,-0.648787029046273
"11353","TNNC1","TNNC1",-0.25522681086781,1.41502934999654,3.81736535797202,0.224760213917587,0.592937863027175,-0.648280563233199
"4023","GMEB2","GMEB2",-0.0796020387890738,5.08390708047843,1.49473069849034,0.224825510539634,0.592937863027175,-0.648154411706145
"9133","RNF17","RNF17",-0.391873984026651,1.40483187268509,1.49261206947364,0.225151551963134,0.593397971660031,-0.647525055111431
"6399","MED6","MED6",-0.0528975466776102,6.02877973896988,1.49235447679526,0.225191232783301,0.593397971660031,-0.647448521582466
"952","BAHD1","BAHD1",-0.0919906359399262,3.26426432295384,1.79938088836634,0.22552634210745,0.593579475788183,-0.646802724013268
"10506","SRSF12","SRSF12",-0.154234167881541,2.17347524189528,2.18623457290261,0.225712198898568,0.593948145296374,-0.646444968298558
"7928","PHLPP1","PHLPP1",-0.17074479701446,2.04111321552671,1.84785084703253,0.225915510566164,0.59412161333364,-0.646053950920936
"12606","ZNF350","ZNF350",-0.0619832589294467,5.50335016251081,1.48582815367083,0.22619942397992,0.594747695032733,-0.645508505346287
"5129","KHDRBS1","KHDRBS1",-0.0643951931705853,7.42434290796298,1.48444764701842,0.226413389166692,0.595189644915805,-0.645097894315589
"10119","SMNDC1","SMNDC1",-0.0574839742781225,5.79579213394473,1.48235812635207,0.22673771371609,0.595543727628942,-0.644476236836203
"8966","REREP3","REREP3",-0.166732855958924,2.67523261545051,1.48204407855463,0.226786507483286,0.595543727628942,-0.644382787080112
"11911","URB2","URB2",-0.0780952031025373,4.03802281379352,1.48180589596463,0.22682352256337,0.595543727628942,-0.644311909259965
"11776","UBE2C","UBE2C",-0.264879478486394,1.40723738354771,2.17404121006927,0.226962208339565,0.595594102985878,-0.644046451511547
"8378","PRAG1","SGK223",-0.220064797479861,1.57866367532051,2.91123292653315,0.227116076040444,0.59570902840127,-0.64375212386677
"3108","ELL","ELL",-0.0785992504167195,4.35634779814095,1.47957132435511,0.227171147786315,0.595733030166135,-0.643646827683196
"12323","ZBTB49","ZBTB49",-0.07267816043729,3.9753855149186,1.47869171139533,0.227308164417951,0.59582377291297,-0.643384965075798
"4336","H3C1","HIST1H3A",-0.109878098985742,3.62574485949302,1.47846474770663,0.227343534719741,0.59582377291297,-0.643317391911766
"12752","ZNF595","ZNF595",-0.176320986425146,3.00779940406696,1.4769246358965,0.227583724917808,0.59633279405347,-0.642858798652686
"1090","BOD1L1","BOD1L",-0.0779530150215264,5.84930297585521,1.47512063732278,0.227865463408387,0.596950455734452,-0.642321493984937
"5927","LOC648987","LOC648987",-0.0710216745417235,4.01354588486747,1.47334399407125,0.228143345410278,0.597403771471429,-0.641792194407185
"2305","CRNKL1","CRNKL1",-0.0525448401041706,5.65816982809622,1.4725273287959,0.228271217378704,0.597403771471429,-0.641548845065343
"1495","CBX8","CBX8",-0.222587661903637,1.53928311549749,2.29318850269451,0.228281527222565,0.597403771471429,-0.641529230646849
"12783","ZNF644","ZNF644",-0.0728225518927772,7.68484681246515,1.47224911284028,0.228314799888641,0.597403771471429,-0.641465935633539
"5713","LOC100507053","LOC100507053",-0.160996313409953,2.09166456632773,1.52390228289258,0.228414710665935,0.597544674625765,-0.641275929518539
"2177","COMMD2","COMMD2",-0.0427262210238686,5.91556436657587,1.47040301494938,0.228604248246578,0.597799417960664,-0.640915703193128
"8034","PKN2","PKN2",-0.063771879271713,6.00310966559688,1.46639062110829,0.229234894094972,0.598845002234006,-0.639719273443541
"8599","PTMS","PTMS",-0.242038047995828,1.4571412391852,2.79574597230633,0.229643800251352,0.599189264010617,-0.638945274839883
"5191","KIFC2","KIFC2",-0.104359496712054,3.70052258118327,1.4625222506949,0.229844914816259,0.599506963240906,-0.638565100317711
"11948","USP35","USP35",-0.137983368084052,2.35784232134381,2.08237404879921,0.22991221282294,0.599527866724022,-0.638437958610072
"11873","ULK2","ULK2",-0.0636349492131321,4.61249174375545,1.46087521833882,0.23010524432863,0.59966961323329,-0.638073483213013
"9052","RICTOR","RICTOR",-0.0707523610726635,7.72749223662871,1.45760395613744,0.230623368179335,0.600495977142794,-0.637096689421384
"3856","GALNT3","GALNT3",-0.125551758199834,2.52436542078199,1.82422715106419,0.230669928871019,0.600495977142794,-0.637009018294707
"412","AMY2B","AMY2B",-0.0961920305170988,3.39540166909829,1.45712047757992,0.230700065526839,0.600495977142794,-0.636952282124157
"3177","ENTPD1","ENTPD1",-0.101671169387148,4.98127354553062,1.45538762590546,0.230975215276422,0.600541386763441,-0.636434619441932
"6174","MAL2","MAL2",-0.273004544024578,1.3268714746652,1.45517025417362,0.231009758815983,0.600541386763441,-0.636369673309542
"6815","MTFR2","FAM54A",-0.19725529597002,1.75490387201326,1.65563312077638,0.231012188932575,0.600541386763441,-0.636365104755033
"12316","ZBTB41","ZBTB41",-0.0736414907679694,4.81199242677115,1.45438791735867,0.231134135829019,0.600541386763441,-0.636135909530048
